Geneid,CM_1,CM_10,CM_11,CM_12,CM_13,CM_14,CM_15,CM_16,CM_2,CM_3,CM_4,CM_5,CM_6,CM_7,CM_8,CM_9,SG_1,SG_2,SG_3,SG_4,SG_5,SG_6,SG_7,SG_8
USA300HOU_RS10625,7.733019120885862,6.991929616727997,7.841513466299981,7.8780293516193245,7.478309978394742,7.307418040503744,6.705168090380767,6.547692068557933,7.693493601547775,6.865078155130157,6.821601198830369,7.5943558401149875,7.745139729770608,7.17289459524809,7.128438370708642,7.058362993309581,8.822361581325081,8.517190724628769,8.72798725258663,8.939816980824109,10.56931824179321,10.510912756284783,6.799618088065312,6.692043190624671
USA300HOU_RS15455,7.3963179556913605,6.651054963331363,7.552744842190975,7.50941963744925,7.114452442208,7.082150393866493,6.2991467627707305,6.343815540149887,7.361797433034997,6.4980555190853355,6.585980269605418,7.334758937747785,7.187686984721744,6.84939501170694,6.91549782341756,6.691234204103056,8.890147389810757,8.481740843084424,8.778466095080468,9.457941914793226,10.736635033425245,10.819716076725967,6.899354659106077,6.974938841661526
USA300HOU_RS10630,7.652903661641655,7.205954165622607,8.041644393080377,8.047768121330106,7.520424908073763,7.544944154318896,7.04088392442704,6.715248427096743,7.732031589805954,6.908492125424598,7.164893726157545,7.651829760134069,7.599657444490102,7.075933447897103,7.233835931750861,7.128738741089885,8.88530106049023,8.500388476777285,8.750157527672682,9.453147766512794,10.798279328537236,10.987992390209902,6.818749451596887,6.853470678551668
USA300HOU_RS10635,7.4748299700908785,6.429095686638896,7.26945832496604,7.405941759383483,7.186919972637662,7.1327357559716695,6.336851351144867,6.1333675054831485,7.396281732570557,6.740671924939207,6.7514467833372205,7.338428001812703,7.475008421059308,6.622828392616586,7.061434437124367,6.677494038785197,8.842840294628889,8.566287695702455,8.56475805913666,8.758783752200173,10.795807178845072,10.968530116582349,6.677014046453862,6.884711462603909
USA300HOU_RS10640,7.716126290433958,6.8892400878271784,7.690643093165312,7.785996033104168,7.4949598865213725,7.300849569512191,6.765965995799477,6.524203915933696,7.722023086616798,6.9148662152248175,6.961401765699612,7.566389098022289,7.55144910498645,6.895014625739447,7.08789702411748,7.046255967619526,9.000188305031942,8.615288317448453,8.761129336571454,8.812967126532971,10.851668376256454,11.052510914336573,6.861717169401233,6.898750294962954
USA300HOU_RS10645,7.023530719671882,5.9554898371335545,6.887450231689838,7.121027838645532,6.818365902074977,6.90080802461524,6.0230750370331405,5.733918767551299,7.069409039930728,6.345562851238613,6.234692385803329,6.85475977860646,6.98155749315727,6.228884822034908,6.537369670141042,6.205421475690187,7.783941922051411,7.7248052667385885,7.777951031962278,7.9642779913660116,9.662588028005807,9.802805645522056,5.62287186307967,5.582776066703611
USA300HOU_RS10650,7.0684519517609345,5.923465150401628,7.083203937749887,7.037101237966112,6.906440832631331,6.8877345235602325,5.851064528195798,5.979079697524539,7.108676951450287,6.446633973224784,6.346623097328718,6.923276121109628,7.1830079602895305,6.511690579115298,6.8360275202721645,6.44992245895966,8.344701679241417,8.091836800611505,8.188981176007424,6.779449021632053,10.027483887629737,9.973981629444133,6.245239365409127,6.454507786237067
USA300HOU_RS10655,6.88022844956716,6.334180826223519,7.242065662006303,7.014402318745281,6.818665109671542,6.7121519092526185,6.114635396954022,5.979079697524539,6.914587538144687,6.152621348735164,6.386293500954389,7.0145894251393655,6.7158972510222235,6.543055679697747,6.5459138885979815,6.23027786536484,8.01105103219503,7.722464838475335,7.779030418921901,8.236340288073198,9.766207978349312,9.819905016935843,5.9388770392758,5.751516456633537
USA300HOU_RS10660,7.5499856720809015,6.841145791360778,7.871872143776652,7.826193627989742,7.466130021153008,7.395341598078693,6.772010784744987,6.516561767824264,7.530628290137342,6.900217481647246,6.869257356842895,7.533951703393093,7.547561204686727,7.075210813539051,7.1348571987023925,7.0225266476505075,8.520017469551435,8.327891962696565,8.46355356421668,7.856180370592037,10.316882200455623,10.428132758357886,6.199121701021631,6.238125610892987
USA300HOU_RS10665,7.1968570570189785,6.655677378312629,7.615974332135184,7.5586548551329855,7.144125011223853,7.120714410051832,6.508077691648362,6.229504927668022,7.195462470528393,6.556943458990737,6.577449464372293,7.289305771668976,7.258199037813245,6.7839829677357475,6.89163196761714,6.698134903541464,8.19765829659679,7.975624003866682,8.2957004257894,8.919205789303263,10.123218284826256,10.18152328408053,5.796304300510428,5.948346862514947
USA300HOU_RS10670,6.593278293245119,5.4837950636576345,6.610772043837861,6.535487760353365,6.318714847448387,6.377004671792294,5.436711114541042,5.208674471546313,6.657436902726452,5.737918903668853,5.689825346866015,6.429675526640287,6.525328805934222,5.996501066897371,6.218474524055642,5.8716371903578555,7.744713027944362,7.546673977298178,7.826804825830514,7.926219924118905,9.712823614153187,9.804368224742202,5.409597576677167,5.614125770773576
USA300HOU_RS10675,6.054012325457996,5.385568792461835,6.194663150672072,6.27128226537282,5.882484061651571,5.815651660082335,5.1518555199794935,4.897473092696721,6.079110031272714,5.420670663658685,5.447237235765943,5.92568082210835,5.977930375643584,5.589673992289927,5.6792335684088755,5.473173815102996,7.501141264388436,7.247750468181606,7.537416825041825,8.051990941741481,9.263295780355117,9.362424816808113,4.823282704020352,4.978339202781629
USA300HOU_RS10680,6.172809185363219,5.678541094381791,6.505467998732326,6.383787339453102,6.01443914603067,5.982408618820317,5.486302503194408,5.208823057854106,6.227334646867074,5.704857498215345,5.681923574717947,5.998591529998769,6.193711493280013,5.681505362498628,5.6537510023603135,5.749375336454428,8.285587576257386,7.913949779766028,8.132967047932452,8.99721404345102,9.950504697662351,9.953682388006184,5.158091605287763,5.533135533830865
USA300HOU_RS10685,6.19683827804834,5.844197201700653,6.366671849931931,6.312234027244961,6.148961266270687,5.917820564038289,5.374409365089066,5.1574886555324895,6.421222067718799,5.608271706275215,5.522153493676481,6.143384078813611,6.1849007842588,5.51639594765567,5.659816678622544,5.720940317411554,8.38161994659626,8.17969077068877,8.31904206417217,9.204153596245847,9.951869805021966,10.020503430769553,5.488739791113549,5.3878654453923325
USA300HOU_RS10690,6.8180632262041065,6.1834164466867305,7.295830918600964,7.3410976686880005,7.051342380445488,6.987121421651744,5.459773566229974,5.446458628661466,6.881931503648169,6.157604541138354,6.331372108729999,6.986652512416901,7.256531315873816,6.661469270383433,6.809987344304348,6.376129391883957,11.093484630122745,10.749188875250447,11.053737949700633,11.204261060306225,12.558950362066089,12.648992695199551,7.682209247477541,7.746037093806539
USA300HOU_RS10695,6.8323141646030345,6.178695674694916,7.565352833508538,7.322421816185198,7.1122031915033865,6.818998292075357,5.162368596215821,5.083884476041356,6.895447045456928,6.2608244427382935,6.137401731778704,7.220967596275193,7.386933724321508,6.833296000698521,6.857616988160753,6.100541978684576,11.547999841620523,11.170486687620029,11.351039732187035,10.964543651330068,12.889681716216398,12.82446557669848,8.178132521755003,8.133702338672336
USA300HOU_RS10700,6.563412939734004,5.595261937175206,6.686054424538912,6.832462948809612,6.264557848612705,6.556592656774138,5.163979661542632,4.479630850571431,6.598576783104982,5.910695369339647,5.6864311825267215,6.547788674273517,6.836233760692657,6.049912246304978,6.447480678308585,5.858816463170878,10.849434016825306,10.519162003371877,10.718729557295779,11.36564983542033,12.301718565280414,12.593647869320126,7.1475087378195425,7.5750813673832225
USA300HOU_RS10705,6.955130257895175,5.844551642328214,7.44898434665734,7.358104022966784,7.124165314877622,6.965723509498942,5.149692255349967,5.168318242629108,6.994238682388325,6.291971917792223,6.18204429771771,7.002609734018527,7.247658802173941,6.753421284739202,6.704655175692059,6.161821717628323,11.732446904901698,11.207617333442357,11.508254990819927,10.855297919800622,12.973783750450242,12.770751527010974,8.264823688431626,8.279901134741971
USA300HOU_RS10710,6.879224981218897,6.226746907433374,7.251114412397831,7.21518587329196,7.103192332904525,6.924615877707777,5.398662824570722,5.1042600499850455,6.801784982359389,5.970662906999568,6.132753227130838,6.863250886341215,7.077557338189839,6.55218855412646,6.659671979510537,6.247767702925423,11.403658847359061,10.91047026561327,11.206509859021645,12.17687619984058,12.827863686422406,12.910543076500776,7.9550585097949496,8.045247232227009
USA300HOU_RS10715,5.397710096406716,4.205379382261446,5.837713137906909,6.105676119725787,5.3929564271481,5.599404094347048,4.221477591609297,3.7430458004625327,5.55305368650514,4.8253514017727115,4.809216466781813,5.714682034145027,5.908417987223357,5.439696381158294,5.486664019036571,4.7442677667044855,9.681878076761569,9.69912872615391,9.624256348749675,9.438113750367275,11.183129721093408,11.115389100494244,6.165851853535795,6.3515689309051835
USA300HOU_RS10720,6.520086709771148,6.280290542220472,7.377385324686282,7.407871053839128,6.858480128071737,6.8614921199616585,5.1432245721386,4.944428930797563,6.595343770941532,5.991756416718199,5.999238329046986,6.779191733058948,6.948515865462975,6.423309003757336,6.600977569058781,6.038451302596427,10.647052847662373,10.281518464429723,10.684465557566256,11.126970864742267,12.210290806100385,12.25079454009413,7.416151277209893,7.498506279974795
USA300HOU_RS10725,6.1703371074430775,4.720871180860189,6.511080854936368,6.412097647041443,6.230368599465869,6.1982673280399,4.4927215955823305,3.7264701025831375,6.125461953664449,5.150198118181781,5.445443653835012,6.255582291656183,6.5302752912525035,5.873475249399786,6.098463097083024,5.189423047561472,9.924882638172603,9.690187330605696,10.040737141193086,11.116936488482388,11.656498325151857,11.856669363521506,6.825708744556706,6.7299868678704575
USA300HOU_RS10730,6.406370884611197,6.236823842752835,7.2945537686143025,7.108605766884942,6.689062345054003,6.652072527728591,4.814988637062318,4.789795036190003,6.347157558101062,5.642779124058999,5.836067616094468,6.721923046415353,6.711485604938066,6.283014182734672,6.303880476481672,5.964016988876909,10.510873483422168,10.129687154324829,10.47470962086562,11.965193058048609,12.052143753518374,12.221604136962716,7.154408981357431,7.4262790814275945
USA300HOU_RS10735,6.3903904451629066,5.843775679684796,7.126597760305472,7.057070680477808,6.542655921038554,6.523836612133489,4.7748811569230964,4.484275379763043,6.4072887073624125,5.718099539934043,5.738623512939728,6.649328649921761,6.820281749055777,6.029866702966803,6.396476711603718,5.621184284951107,10.249491078849397,9.993452176017591,10.369505524668114,11.66278496676057,11.991976468453903,12.227890361177623,6.935843621496426,7.088644918129143
USA300HOU_RS10740,6.0722315611267454,5.684272129671192,6.81266530207594,6.880109327708255,6.53946005505106,6.532802238911258,4.534528832369722,4.581579441571205,6.125461953664449,5.24484332302239,5.519047341661666,6.35260248796468,6.588346878860362,5.97811412444715,5.905965418805818,5.563120157542473,10.234223394702775,9.85644212960914,10.193163380084231,10.43702511560792,11.811814417270279,11.947391218832722,6.892503757287769,6.966076948398464
USA300HOU_RS10745,6.2207988917884265,5.681852668345398,6.9152405556190075,6.74881452730286,6.3254090306424295,6.410367673505303,4.6797380878202155,4.642323772726852,6.073178586593633,5.594055840956565,5.3327993927503465,6.52356922293423,6.380125742250816,5.931242992226597,5.958031906420282,5.554430355984897,9.983062187732603,9.62033634617866,10.093917655284653,11.896792549293005,11.690769152264242,11.853440615723727,6.854870293689472,6.765550219492288
USA300HOU_RS10750,6.055896531702968,5.413492889197778,6.33219072415204,6.424843863145346,6.2123836735138305,6.079957669433805,4.297715344304616,4.232996732770496,6.0604651318682565,5.05588390134961,5.080824709428688,6.099398886908313,6.3849291272443125,5.675239229261403,5.854727579375736,5.370626233728673,10.07640626675037,9.723053163806474,10.020996641260837,10.530689064195276,11.65229993767018,11.756103030296984,6.707014969599547,6.920932088518544
USA300HOU_RS10755,5.877482684121487,4.865483223610144,6.513849681551743,6.426218098258791,6.1048277575448715,6.065021323457419,4.3289052798955385,4.272761200098098,5.913927256856872,4.9254182739859536,5.009569797669788,6.292817360794546,6.243558127696852,5.641973697486956,5.813080878570523,5.485092035465704,10.262592302586512,9.946039261979855,10.154894196350863,9.193799298452744,11.786919371794774,11.833288576390188,7.013849912063942,7.00405187424426
USA300HOU_RS10760,6.481727779897104,5.648051620918389,6.777299883150418,6.900701179992679,6.588898590936547,6.500135082524313,4.792815179887679,4.800024410812805,6.470403143983075,5.6304872545153986,5.528368136459201,6.558718492535702,6.718466483295388,6.1401002303619245,6.2715548934655905,5.694310093488491,10.443872376429884,10.078980071640991,10.369122220154972,11.41168207405241,11.954361373850947,12.001376597601974,7.124731493761665,7.219535021978871
USA300HOU_RS10765,6.205428137840445,5.719591037506172,6.8768130626891,6.920746065738629,6.518302690718572,6.3827225260448275,4.832496565512173,4.596994230885089,6.306457481926673,5.65768532710692,5.357865613518233,6.596941819916976,6.4885053128714025,5.957219520789004,6.205122380892981,5.5678580810522185,10.325808991534307,9.92701473634201,10.359853158375063,10.900227026314738,11.998750187822626,12.131448913674552,7.082181462611092,7.18456705796828
USA300HOU_RS10770,5.563596827071856,5.223726547682261,6.098006371475723,6.379499402314299,5.957247510158459,5.952270284345827,4.234916197300894,4.287200657348556,5.711373392413022,4.615336115846102,4.983755292433979,5.981214254258611,6.109450394278267,5.444375097357248,5.636220251120639,5.158636084114329,9.341610613441208,9.15043348371217,9.40350251564446,9.480360929231342,10.953800440122032,10.906777656891627,6.017037053379876,6.155289999432214
USA300HOU_RS10775,6.419774036068215,5.914404964996753,6.856963447172933,6.972920018928933,6.606053784600098,6.577740127293682,5.1494996601908705,4.970328030945844,6.590156585269822,5.778525523570849,5.839622224405428,6.6744037222582255,6.769432701257673,6.1926472295750905,6.387461835873767,5.896750003021878,10.307254072367536,10.015977521411394,10.346219312707248,10.724742428188614,11.958432409832435,11.993418951478928,7.06693707929437,7.159572242672772
USA300HOU_RS10780,6.2673759672964815,5.402854809548966,6.347031026081897,6.503692799282411,6.2828621829473645,6.273638010572722,4.713533496958598,4.696675396715906,6.315894651870106,5.4020024009962775,5.530957651269623,6.334901241911045,6.499077800642081,5.77524452801332,6.081679937046446,5.669557458849405,10.15210540862827,9.891036241491992,10.146683918659797,10.236575560885683,11.723368512622773,11.689099240938154,6.878840860584607,6.943116720474711
USA300HOU_RS15460,6.190883389321362,5.662815975801103,6.270825440802412,6.670482493305162,6.156401998103484,6.315155438366972,5.030494571322577,4.809000336388036,6.370541950385389,5.537066842978107,5.527854208085189,6.118712405784852,6.426766749461935,5.826512910487108,6.1854368567601625,5.692060402118164,10.379113403875387,10.130288313344838,10.368896207665477,10.224367203409006,11.932051505865175,12.06100206626277,7.032082336739923,7.189865062680306
USA300HOU_RS10785,6.390145871826704,5.995265551478206,6.992007549587956,7.097219145808196,6.708905343794955,6.67240959878968,5.326798233913473,5.2489342064782685,6.566464547265703,5.9777458095143485,6.085152046740898,6.721548472498772,6.899747102538532,6.328820680086937,6.4410262747256954,5.911972998759768,10.643542675230233,10.325562271189812,10.58131815843157,10.463819026106538,12.223607648398303,12.462462437214857,7.350788720916357,7.346357384085318
USA300HOU_RS10790,6.6695970012990475,6.320780678110181,7.002623689489478,7.093845419500839,6.8509643836537455,6.624577272430707,5.551964843334487,5.089119003752354,6.516576512932117,6.0927778449408825,6.193771609431876,6.704537038881518,6.781121435074412,6.094632693400987,6.302242265870932,6.101619918568344,10.735850761729216,10.392523210846797,10.553441757645931,10.319059681584534,12.30101078003613,12.583607303801902,7.376362755728346,7.462375320843682
USA300HOU_RS10795,4.6523140331391195,4.8788113893579474,5.920706654457146,5.642412323287243,5.8899872850637855,5.406362772124453,4.275697013363525,3.7430458004625327,4.8126550102106105,4.540504563769762,4.573391294760759,5.564950548841498,5.335829021908097,5.163513608890342,5.233167584919151,4.102940975334382,8.945771996020019,8.668019225255055,8.947275381954547,9.926009729444981,10.295378424156343,10.134398165551266,5.702259165777594,5.7589886913605035
USA300HOU_RS10800,6.466869544439447,5.943340738732465,7.055167086297008,7.162305515859705,7.028032677247487,6.8027297829804505,5.351838824793001,5.415650066505517,6.5918022523317505,5.969649717000598,6.045171279362344,6.838058803796795,6.985641463123562,6.541387397698642,6.689680060064488,6.164136379861432,10.789890771037244,10.475036571260539,10.696593271065847,10.599606536491363,12.32331416922959,12.375220837777865,7.376261221988824,7.5358146103042785
USA300HOU_RS10805,8.040645544816863,6.628941737175166,7.798663018676282,7.6907663410705265,8.728575971989548,8.765714976955369,6.9244239060350266,7.652236747659497,8.307634875216612,8.074033774406436,7.543393896476731,8.039331432587652,8.852555249530173,8.991961295047286,9.04040121193031,7.9541861131753215,9.688653205658078,9.92273060429671,9.600437516117626,9.406243218117648,5.2481076438071455,10.343587631191998,7.715748952382377,7.774703399303357
USA300HOU_RS15910,6.214036354613907,5.522678958422947,6.524106695918992,6.6238157234356,6.555180285869808,6.494735241877464,5.075374402594014,4.945754955474407,6.5770453570791165,6.214769281906487,5.704447645365143,6.682250538491503,6.792926123766807,6.442544725932086,6.615439708294804,6.012015281711832,10.085997483374774,9.853314695649432,10.009516268663603,10.6678771097235,11.67494320582042,11.535219652796195,6.779396345241478,6.752436335746863
USA300HOU_RS10810,6.936891959267352,6.473868101508981,7.601690436579074,7.576611792992554,7.139637657483777,7.1007365159726525,5.877350531301991,5.551696136886563,6.8885868618008965,6.3054021656481405,6.492835762078456,7.223688146044444,7.243038358498881,6.79767215971175,6.930956472045847,6.514628528441503,11.132247717076488,10.764354307667697,10.87250575711322,11.688009797187036,12.624620360853598,12.610042375912087,7.709460814159267,7.854553243698847
USA300HOU_RS10815,6.330762506717588,5.79772833892748,6.9932985227901865,7.069350092649247,6.743691392992357,6.711458925810679,5.083306566646816,5.175586012274196,6.530405104532977,5.821541470285275,5.7746445978494725,6.5908919806002535,6.793850524585569,6.535986888267227,6.683324348369769,5.998405379992054,10.737040562154752,10.477111702408854,10.42417344964449,10.62464480332998,2.1274806639152875,12.076960182107793,7.333664845803488,7.325513682453343
USA300HOU_RS10820,7.149501545259451,6.824796822433582,7.580980731927534,7.59870147770912,7.114063287962173,7.208350006335912,6.023348081283755,5.800147480292182,7.243254433506203,6.568371048715498,6.8207617877720255,7.452398710867988,7.376271641489782,6.791987454375875,7.194775104869969,6.7116021610250565,11.24847673384834,10.88884776734657,10.940810578743632,11.735785237390887,12.664703166522177,12.518736174730007,7.837814263106357,7.860416807094704
USA300HOU_RS10825,6.398907919798316,4.358244938169657,6.490546258674103,6.373155475782558,6.205049680184424,6.341987567364214,4.699401293295064,4.448711363225404,6.425029501150039,6.100028917548918,5.6333166462723,6.308759960195994,6.745337002206306,5.76322517252892,6.167979564429388,5.601780967072587,10.787209553555858,10.476511543098493,10.383200033026053,9.759162971706164,11.692152710795774,11.161445305880948,7.334402183715921,7.379959032338562
USA300HOU_RS10830,0.0,0.0,0.0,0.0,0.5498510928278899,0.539618231672602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48182302623182605,2.10534307513264,2.3212338230094294,1.0991917215830798,3.697674414862945,2.7206483495823157,1.3007951150149957,0.0,0.0
USA300HOU_RS10835,8.708938037288627,8.457020398289938,8.316403736156365,8.411519562943486,8.636862501362225,8.600713314778115,8.377255225486982,8.374049567157714,8.758324287136126,8.362167533334958,8.434264980831227,8.350836847168454,8.427320956472629,8.397079040489903,8.582506839424335,8.374403184865265,8.95563166560051,8.85984278763414,9.323266359319692,10.070034450973699,8.958277530068614,9.109358083923157,8.650863485811191,8.717695986764499
USA300HOU_RS10840,7.087349565601091,5.8549328583557125,6.168361630623468,6.377307749343148,7.1640470150739946,7.274939407145543,6.277025707207326,6.532128709882687,7.234488025549711,6.648044037209789,6.584176354833178,6.759768381986983,7.367500087794465,7.0562853736229645,7.473160121816832,6.68611495186774,7.327600851418594,7.89980843993353,7.407092059382162,7.97228795557713,6.7868831228827595,6.6594453975847925,6.9012744668991965,6.800255614754912
USA300HOU_RS10845,6.4634125996485245,5.402638651706082,5.658384897862064,5.551070699803776,6.721978826897062,6.93257728930757,5.288996066397201,5.714653248902344,6.665635355646847,6.28511871722037,5.837448475794416,6.146944307796988,7.100342134472939,6.851484409934334,7.156567084485018,5.947695465678454,6.6074371946043025,7.597744177089129,6.594046431045003,7.370688624862928,5.414723731371253,5.139733786015994,6.0497742084219945,5.779100348967668
USA300HOU_RS10850,7.401513171636841,6.493886803296842,6.581265569857378,6.805301127445444,7.674936976764829,7.670314228085103,6.62304567109338,6.987861307278356,7.71630148432955,6.9798286501318225,6.537121270738528,7.000376784817757,7.813189193184887,7.581347400185147,7.848043582320948,7.087128177791488,7.520430244981631,8.118926796912898,7.56567096823912,7.7887675831647645,7.117426397515334,6.947974679470964,6.996555183936313,7.140977359001626
USA300HOU_RS10855,6.291801925215196,5.701620389583503,5.670902776350187,5.817996328439772,6.449191623032536,6.538659030306188,5.989076163675798,5.8670854503238115,6.489280761929175,6.1088152818470505,6.170459875667845,6.024596945905492,6.627490447313138,6.3776707914578905,6.712787429552628,5.7817516779132045,5.177402342615928,7.1985629202417645,5.455214946111876,7.710782648109706,4.962254909884175,5.251546323703593,4.64888783330586,4.800797650154034
USA300HOU_RS10860,5.462063402941903,5.388852816178844,5.493399198439957,5.506858094532337,5.242704894545981,5.1720119029384035,5.405176734318245,5.463135235124119,5.637479751588932,5.628631533709459,5.513298054242783,5.526794738831387,5.6035336980269195,5.035585836804799,5.147047144038043,5.582717610876258,6.261084440795273,6.388180019090665,6.740048459259647,7.308051492957089,6.325617239217283,6.821779783598089,5.6369860039518285,5.757831611120143
USA300HOU_RS10865,5.711817371358969,5.665973053935094,5.735105394311093,5.826519295922075,5.259361033399989,5.256641820136498,5.643069637265889,5.695185484986425,5.6312326260505685,5.711418604376558,5.7584691467826765,5.7323093513397145,5.530998423820247,5.347673395484847,5.1935853561916305,5.5971208545810445,5.649690635338727,5.639877337811946,6.529371363816327,6.946105245615973,6.178320477004442,6.180089575060091,5.620683378250751,5.750182376527662
USA300HOU_RS10870,3.9871165992422415,3.1293201169254865,3.1638392771036856,3.4503999700257584,5.64769652477772,5.693589175668242,3.380022368518841,3.589449848480123,4.220069282368833,3.7199779133338766,3.422064497054422,3.5793059804149925,4.096004702926917,5.5528645422804095,5.753395768840924,3.2755123527799106,4.541123485257385,4.584839878773376,5.192632689124658,4.39458853150558,4.412476774166177,4.494152666464966,8.812390429277002,8.860597978863357
USA300HOU_RS10875,3.3333284383466486,2.161353790052688,2.5932544992585758,2.7925330649300686,5.145665039756771,5.311603050953432,2.746782644469162,2.8886964205407017,3.5598257907485955,2.8267254158634048,2.967730105807382,2.718091478358713,3.261583837599293,5.116561141907441,5.407115263711587,2.373327707356061,4.1783023312342635,4.244082247874704,4.582782228660263,5.2746153092907315,3.8830888334188662,3.9287464683286633,8.575391825245601,8.640433688443636
USA300HOU_RS10880,6.2265524754363115,6.437798928313241,6.2076008396685145,6.372184021968688,6.012953702169592,6.051347496524691,6.34511526788588,6.303449856812347,6.160319494895921,6.278743868464543,6.395171752973808,5.802244393927428,6.186892216649887,6.129144324913911,6.174736507827276,6.440383435157412,4.241058995202646,3.8146084639453663,4.7098870769341685,4.329416195958406,5.853874446403032,6.050148920877402,4.245181777824212,4.079406682978344
USA300HOU_RS10885,4.363419520229086,3.050913746587244,4.058526052878828,4.167581900300951,4.618739938591678,4.756394596775119,3.2707073052693727,3.4957935405657894,4.321422752539932,4.039618095196259,3.713688120039826,4.307159329895045,4.884271231290368,4.759959514207236,5.022552287091932,3.837220103670541,3.297400893704725,3.5721807038327453,3.9927110748243635,3.4758012527879214,2.7012999807081712,2.7046395642226755,3.1867986111517896,2.7316956872042404
USA300HOU_RS10890,4.54147619218964,3.630026227948728,4.316400371989511,4.5499223226899606,4.946223803867706,4.902280401840381,3.660019667034754,4.0361116486967346,4.886494063690079,3.99722394242532,4.017299569298942,4.569644076812572,4.950676776944286,4.924906408731403,5.003711929681919,4.064803176653416,3.2284126378767124,3.422826565913941,4.461525197061649,4.086874537982049,3.0557932602940703,3.062387440259857,3.5089046758295424,3.203239325554249
USA300HOU_RS10895,4.9607614553615935,4.3498268268869165,4.248640200252137,4.420983049388367,5.037623456940233,5.162531748944075,4.524380424241484,4.592823337965523,4.882500804855762,4.888886409712153,4.897906368764904,4.61542999263807,4.9337291402666485,5.035169146921048,5.291376867827387,4.703462155530597,5.421815411149842,5.688922546475451,4.586312626730013,4.0663634700828375,4.784819232669684,4.543879410707309,5.818232661776499,5.856973418636009
USA300HOU_RS10900,5.879513826279638,4.707873135759192,5.432486538208594,5.491606819091218,5.7229161967726085,5.974060515259571,5.445218481158554,5.830884791498038,6.180647170541014,6.212091477111822,5.805416186188934,5.5929944626569235,6.183526708744714,5.6414641287797975,6.101436437742128,5.973712494171875,5.492181755358821,5.561186587930369,5.682673844346449,4.450059259991762,5.471095919894569,5.184734574625483,5.017044277983199,5.027708452480499
USA300HOU_RS10905,5.011184787589777,4.2449972302785,4.7645956056442555,4.769687792666554,4.7577688044822315,4.771256681303226,4.670653805540513,4.654739515508131,5.081921648442458,5.338778095106125,5.167740802142738,4.867285834734898,5.136161750389457,4.718470987451738,5.105200078705362,5.073431907616309,4.266422765284665,4.424371765135377,4.713718580736266,2.224935579222976,4.638131020482741,4.781386764199795,3.8325199557899534,4.074426097842651
USA300HOU_RS10910,3.969525119073947,3.687527891962567,3.808315005034317,3.716618467389744,4.260511534687179,4.328889428668043,3.635908813126952,3.4511283531102586,4.015664007665712,3.687045953568248,3.9862776257814105,3.989801175814379,3.7674017633983214,4.221076505063566,4.144323907484435,3.623352085432848,3.709980054848805,3.400916784576917,5.169036376363262,5.436561262865099,3.9833638361347448,3.9004436936858253,2.785291328031049,3.255801304272844
USA300HOU_RS10915,2.678424524207286,1.6773020227471385,2.275015980594521,1.7447384830237356,3.280472786951326,3.3063900830204176,1.5300563842362027,1.9229713917512008,2.4291794825661346,2.2211020717809085,1.8488266207478143,2.4718529419246478,2.414423327580048,3.0078869604849987,2.6836236007419645,2.5505582975228958,2.4919890638582007,2.224610067094924,4.364353265084255,3.2773210439034735,3.3870859688820487,3.695609354912967,2.6112544374531272,2.9243512203742683
USA300HOU_RS15475,2.6361904106327154,2.004519424991258,2.250613849704344,2.4050077471363824,3.2187636868178107,2.939930685194528,2.1376446996295555,2.0022743848483358,3.0969283077062566,2.4545281639776864,1.431913159696964,2.824485444358846,2.8230615108030404,2.9928799875745904,3.112099462331622,2.4092594791773445,2.6855583769062323,2.8862012163605386,4.518722069452288,2.272104688983334,0.0,2.8249654057633298,2.202156815042895,2.2585683132445147
USA300HOU_RS10925,9.522080561429863,9.753305309338408,9.685144622852624,9.876520444717963,9.56153218234632,9.544394776751496,9.390021376849734,9.273928660223193,9.532459048837413,9.158887881063118,9.213559311203873,9.46506847488003,9.506517352805057,9.522509414971058,9.357282429319396,9.702990638287963,9.423143549104168,9.285256164350717,10.12568756971573,9.965302447875318,9.151759638639543,9.416004349467508,8.89517598889624,8.919652914089108
USA300HOU_RS10930,10.24359856492316,9.866298172543758,9.825923644215626,10.168511350986824,9.82781569429113,9.931645935558947,9.626291371436533,9.530764622650501,10.177525324204474,9.579372736653866,9.550192095670026,9.825918568766232,9.983750711464818,9.78611389422363,9.718804091476393,10.085121961827726,10.182353995026329,9.997322520388435,10.871602075682855,12.252891468149596,10.015298035789069,10.1883947714051,9.717697983253196,9.713830671965194
USA300HOU_RS10935,6.909018179487933,5.779110316537727,6.489102369561612,6.54436111102766,7.270717446309912,7.426286617178238,6.01023441847113,6.505016378303591,7.309083789722426,6.935084078155695,6.628782762513845,6.952038071517878,7.56897777028373,7.485651500992857,7.730068627458116,6.829869032032215,6.995209808720922,7.686370885227458,6.361367261693152,5.125929452203242,5.8030051980868915,5.202725535601238,6.378910720618732,6.1071259376118014
USA300HOU_RS10940,7.503833581647003,7.55608429629883,7.355814199985666,7.2291957105481215,7.605589401229642,7.612722863504818,7.3924229260598375,7.409467180233022,7.452641647983638,7.508037396820493,7.540053290928862,7.180492004404549,7.228539406454253,7.707037354110111,7.676028432087259,7.4752233369930625,7.45089615532757,7.211410343989088,6.9111649851047146,9.43818867120388,7.229586741497437,7.254631680914267,7.128088033351338,7.214181468181652
