Module	Section	Sample Name	Source
RSeQC	infer_experiment	SRX6878005	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX6878005.infer_experiment.txt
RSeQC	infer_experiment	SRX4913543	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX4913543.infer_experiment.txt
RSeQC	infer_experiment	SRX8387571	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8387571.infer_experiment.txt
RSeQC	infer_experiment	SRX6877999	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX6877999.infer_experiment.txt
RSeQC	infer_experiment	SRX7125369	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX7125369.infer_experiment.txt
RSeQC	infer_experiment	SRX6878011	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX6878011.infer_experiment.txt
RSeQC	infer_experiment	SRX5014557	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5014557.infer_experiment.txt
RSeQC	infer_experiment	SRX5233214	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5233214.infer_experiment.txt
RSeQC	infer_experiment	SRX2722013	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX2722013.infer_experiment.txt
RSeQC	infer_experiment	SRX8164266	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164266.infer_experiment.txt
RSeQC	infer_experiment	Muc_12	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/Muc_12.infer_experiment.txt
RSeQC	infer_experiment	SRX6878001	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX6878001.infer_experiment.txt
RSeQC	infer_experiment	SRX9682664	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX9682664.infer_experiment.txt
RSeQC	infer_experiment	SRX2722016	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX2722016.infer_experiment.txt
RSeQC	infer_experiment	Muc_24	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/Muc_24.infer_experiment.txt
RSeQC	infer_experiment	SRX9699053	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX9699053.infer_experiment.txt
RSeQC	infer_experiment	Muc_8	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/Muc_8.infer_experiment.txt
RSeQC	infer_experiment	SRX5806787	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5806787.infer_experiment.txt
RSeQC	infer_experiment	SRX5505132	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5505132.infer_experiment.txt
RSeQC	infer_experiment	SRX8387560	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8387560.infer_experiment.txt
RSeQC	infer_experiment	SRX5505144	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5505144.infer_experiment.txt
RSeQC	infer_experiment	SRX8164306	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164306.infer_experiment.txt
RSeQC	infer_experiment	SRX8387565	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8387565.infer_experiment.txt
RSeQC	infer_experiment	SRX8164285	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164285.infer_experiment.txt
RSeQC	infer_experiment	SRX9960959	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX9960959.infer_experiment.txt
RSeQC	infer_experiment	SRX4065848	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX4065848.infer_experiment.txt
RSeQC	infer_experiment	SRX8387566	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8387566.infer_experiment.txt
RSeQC	infer_experiment	SRX5806788	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5806788.infer_experiment.txt
RSeQC	infer_experiment	SRX8420208	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8420208.infer_experiment.txt
RSeQC	infer_experiment	SRX8164271	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164271.infer_experiment.txt
RSeQC	infer_experiment	SRX8420206	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8420206.infer_experiment.txt
RSeQC	infer_experiment	SRX502158	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX502158.infer_experiment.txt
RSeQC	infer_experiment	SRX8387589	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8387589.infer_experiment.txt
RSeQC	infer_experiment	SRX5014588	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5014588.infer_experiment.txt
RSeQC	infer_experiment	Muc_7	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/Muc_7.infer_experiment.txt
RSeQC	infer_experiment	SRX5014577	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5014577.infer_experiment.txt
RSeQC	infer_experiment	SRX5806786	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5806786.infer_experiment.txt
RSeQC	infer_experiment	SRX8164282	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164282.infer_experiment.txt
RSeQC	infer_experiment	SRX3489449	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX3489449.infer_experiment.txt
RSeQC	infer_experiment	SRX8164280	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164280.infer_experiment.txt
RSeQC	infer_experiment	Mia_3	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/Mia_3.infer_experiment.txt
RSeQC	infer_experiment	SRX973267	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX973267.infer_experiment.txt
RSeQC	infer_experiment	SRX9960952	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX9960952.infer_experiment.txt
RSeQC	infer_experiment	SRX7125368	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX7125368.infer_experiment.txt
RSeQC	infer_experiment	SRX8164274	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164274.infer_experiment.txt
RSeQC	infer_experiment	SRX1983453	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX1983453.infer_experiment.txt
RSeQC	infer_experiment	SRX9960951	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX9960951.infer_experiment.txt
RSeQC	infer_experiment	SRX5014568	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5014568.infer_experiment.txt
RSeQC	infer_experiment	SRX7125374	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX7125374.infer_experiment.txt
RSeQC	infer_experiment	SRX8164273	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164273.infer_experiment.txt
RSeQC	infer_experiment	SRX5014574	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5014574.infer_experiment.txt
RSeQC	infer_experiment	SRX5233213	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5233213.infer_experiment.txt
RSeQC	infer_experiment	SRX8164284	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164284.infer_experiment.txt
RSeQC	infer_experiment	SRX6878021	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX6878021.infer_experiment.txt
RSeQC	infer_experiment	Muc_2	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/Muc_2.infer_experiment.txt
RSeQC	infer_experiment	Muc_13	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/Muc_13.infer_experiment.txt
RSeQC	infer_experiment	SRX5299659	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5299659.infer_experiment.txt
RSeQC	infer_experiment	SRX8387561	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8387561.infer_experiment.txt
RSeQC	infer_experiment	SRX502154	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX502154.infer_experiment.txt
RSeQC	infer_experiment	Muc_18	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/Muc_18.infer_experiment.txt
RSeQC	infer_experiment	SRX9960953	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX9960953.infer_experiment.txt
RSeQC	infer_experiment	SRX6878004	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX6878004.infer_experiment.txt
RSeQC	infer_experiment	SRX8387575	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8387575.infer_experiment.txt
RSeQC	infer_experiment	SRX8164279	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164279.infer_experiment.txt
RSeQC	infer_experiment	SRX5014581	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5014581.infer_experiment.txt
RSeQC	infer_experiment	Muc_20	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/Muc_20.infer_experiment.txt
RSeQC	infer_experiment	SRX7125367	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX7125367.infer_experiment.txt
RSeQC	infer_experiment	Muc_9	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/Muc_9.infer_experiment.txt
RSeQC	infer_experiment	SRX5299664	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5299664.infer_experiment.txt
RSeQC	infer_experiment	Mia_2	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/Mia_2.infer_experiment.txt
RSeQC	infer_experiment	SRX6878028	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX6878028.infer_experiment.txt
RSeQC	infer_experiment	Muc_5	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/Muc_5.infer_experiment.txt
RSeQC	infer_experiment	SRX5233212	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5233212.infer_experiment.txt
RSeQC	infer_experiment	SRX5505142	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5505142.infer_experiment.txt
RSeQC	infer_experiment	SRX8164299	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164299.infer_experiment.txt
RSeQC	infer_experiment	SRX8164303	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164303.infer_experiment.txt
RSeQC	infer_experiment	SRX6878012	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX6878012.infer_experiment.txt
RSeQC	infer_experiment	SRX5806784	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5806784.infer_experiment.txt
RSeQC	infer_experiment	SRX8420205	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8420205.infer_experiment.txt
RSeQC	infer_experiment	SRX1357240	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX1357240.infer_experiment.txt
RSeQC	infer_experiment	SRX1357239	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX1357239.infer_experiment.txt
RSeQC	infer_experiment	SRX6878014	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX6878014.infer_experiment.txt
RSeQC	infer_experiment	SRX4065829	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX4065829.infer_experiment.txt
RSeQC	infer_experiment	SRX9633801	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX9633801.infer_experiment.txt
RSeQC	infer_experiment	Muc_14	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/Muc_14.infer_experiment.txt
RSeQC	infer_experiment	SRX8164262	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164262.infer_experiment.txt
RSeQC	infer_experiment	SRX9682649	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX9682649.infer_experiment.txt
RSeQC	infer_experiment	SRX8164304	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164304.infer_experiment.txt
RSeQC	infer_experiment	SRX8387594	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8387594.infer_experiment.txt
RSeQC	infer_experiment	SRX5233215	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5233215.infer_experiment.txt
RSeQC	infer_experiment	SRX7125373	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX7125373.infer_experiment.txt
RSeQC	infer_experiment	SRX8164289	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164289.infer_experiment.txt
RSeQC	infer_experiment	SRX8387591	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8387591.infer_experiment.txt
RSeQC	infer_experiment	SRX9699055	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX9699055.infer_experiment.txt
RSeQC	infer_experiment	SRX3489450	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX3489450.infer_experiment.txt
RSeQC	infer_experiment	Mia_6	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/Mia_6.infer_experiment.txt
RSeQC	infer_experiment	SRX5806783	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5806783.infer_experiment.txt
RSeQC	infer_experiment	SRX1357236	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX1357236.infer_experiment.txt
RSeQC	infer_experiment	SRX5014564	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5014564.infer_experiment.txt
RSeQC	infer_experiment	SRX2722008	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX2722008.infer_experiment.txt
RSeQC	infer_experiment	SRX2722011	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX2722011.infer_experiment.txt
RSeQC	infer_experiment	SRX5505140	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5505140.infer_experiment.txt
RSeQC	infer_experiment	SRX7125365	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX7125365.infer_experiment.txt
RSeQC	infer_experiment	SRX5797727	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5797727.infer_experiment.txt
RSeQC	infer_experiment	SRX1549384	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX1549384.infer_experiment.txt
RSeQC	infer_experiment	SRX973268	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX973268.infer_experiment.txt
RSeQC	infer_experiment	SRX5233216	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5233216.infer_experiment.txt
RSeQC	infer_experiment	Muc_17	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/Muc_17.infer_experiment.txt
RSeQC	infer_experiment	SRX5299665	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5299665.infer_experiment.txt
RSeQC	infer_experiment	SRX8387563	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8387563.infer_experiment.txt
RSeQC	infer_experiment	SRX6878022	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX6878022.infer_experiment.txt
RSeQC	infer_experiment	SRX1357243	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX1357243.infer_experiment.txt
RSeQC	infer_experiment	SRX8387582	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8387582.infer_experiment.txt
RSeQC	infer_experiment	SRX8164288	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164288.infer_experiment.txt
RSeQC	infer_experiment	Muc_23	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/Muc_23.infer_experiment.txt
RSeQC	infer_experiment	SRX4065834	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX4065834.infer_experiment.txt
RSeQC	infer_experiment	SRX8164265	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164265.infer_experiment.txt
RSeQC	infer_experiment	SRX4065827	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX4065827.infer_experiment.txt
RSeQC	infer_experiment	SRX5797722	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5797722.infer_experiment.txt
RSeQC	infer_experiment	SRX6878013	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX6878013.infer_experiment.txt
RSeQC	infer_experiment	SRX2722002	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX2722002.infer_experiment.txt
RSeQC	infer_experiment	SRX8387567	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8387567.infer_experiment.txt
RSeQC	infer_experiment	SRX6878026	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX6878026.infer_experiment.txt
RSeQC	infer_experiment	SRX8164296	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164296.infer_experiment.txt
RSeQC	infer_experiment	SRX6878002	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX6878002.infer_experiment.txt
RSeQC	infer_experiment	SRX8420202	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8420202.infer_experiment.txt
RSeQC	infer_experiment	SRX5797726	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5797726.infer_experiment.txt
RSeQC	infer_experiment	SRX5797724	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5797724.infer_experiment.txt
RSeQC	infer_experiment	SRX8420204	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8420204.infer_experiment.txt
RSeQC	infer_experiment	SRX5014562	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5014562.infer_experiment.txt
RSeQC	infer_experiment	SRX5505131	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5505131.infer_experiment.txt
RSeQC	infer_experiment	SRX8164268	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164268.infer_experiment.txt
RSeQC	infer_experiment	SRX6878025	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX6878025.infer_experiment.txt
RSeQC	infer_experiment	SRX9960965	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX9960965.infer_experiment.txt
RSeQC	infer_experiment	SRX9682654	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX9682654.infer_experiment.txt
RSeQC	infer_experiment	SRX3489453	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX3489453.infer_experiment.txt
RSeQC	infer_experiment	SRX5014579	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5014579.infer_experiment.txt
RSeQC	infer_experiment	SRX8420207	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8420207.infer_experiment.txt
RSeQC	infer_experiment	SRX8164277	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164277.infer_experiment.txt
RSeQC	infer_experiment	SRX9682669	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX9682669.infer_experiment.txt
RSeQC	infer_experiment	SRX8420209	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8420209.infer_experiment.txt
RSeQC	infer_experiment	SRX7125370	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX7125370.infer_experiment.txt
RSeQC	infer_experiment	SRX9960955	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX9960955.infer_experiment.txt
RSeQC	infer_experiment	SRX2722017	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX2722017.infer_experiment.txt
RSeQC	infer_experiment	SRX8387590	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8387590.infer_experiment.txt
RSeQC	infer_experiment	SRX8049168	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8049168.infer_experiment.txt
RSeQC	infer_experiment	SRX8164297	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164297.infer_experiment.txt
RSeQC	infer_experiment	SRX6878027	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX6878027.infer_experiment.txt
RSeQC	infer_experiment	SRX9633802	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX9633802.infer_experiment.txt
RSeQC	infer_experiment	SRX9699056	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX9699056.infer_experiment.txt
RSeQC	infer_experiment	SRX5505139	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5505139.infer_experiment.txt
RSeQC	infer_experiment	SRX6877996	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX6877996.infer_experiment.txt
RSeQC	infer_experiment	SRX5299662	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX5299662.infer_experiment.txt
RSeQC	infer_experiment	SRX8387559	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8387559.infer_experiment.txt
RSeQC	infer_experiment	SRX8164290	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/rseqc/SRX8164290.infer_experiment.txt
